user_id,transaction_date,region,product_category,sale_amount,price,city,status,email,username,age,subscription,store_id,raw_timestamp
1125,2025-01-03,West,Electronics,413.65,82.73,Hyderabad,Cancelled,user1125@example.com,user_1125,33,Basic,1,2025-03-06 22:43:00
1111,2025-01-23,East,Furniture,579.73,579.73,Pune,Pending,user1111@example.com,user_1111,35,Standard,5,2025-02-15 08:50:00
1102,2025-01-11,East,Furniture,7586.44,1896.61,Hyderabad,Cancelled,user1102@example.com,user_1102,37,Premium,11,2025-03-25 01:05:00
1104,2025-02-18,West,Furniture,7667.96,1916.99,Delhi,Completed,user1104@example.com,user_1104,31,Basic,11,2025-02-12 18:54:00
1025,2025-03-09,South,Clothing,9199.6,4599.8,Mumbai,Completed,user1025@example.com,user_1025,45,Premium,11,2025-02-05 17:36:00
1009,2025-01-23,East,Sports,13942.17,4647.39,Delhi,Pending,user1009@example.com,user_1009,40,Standard,14,2025-02-20 02:19:00
1042,2025-03-14,North,Grocery,4961.36,1240.34,Chennai,Pending,user1042@example.com,user_1042,41,Standard,12,2025-01-11 16:47:00
1089,2025-01-07,North,Sports,1067.08,533.54,Delhi,,user1089@example.com,user_1089,40,Basic,1,2025-03-23 08:50:00
1116,2025-03-04,South,Grocery,0.0,,Bengaluru,Pending,user1116@example.com,user_1116,37,Standard,11,2025-02-18 02:49:00
1076,2025-02-01,East,Grocery,3579.89,3579.89,Mumbai,Pending,user1076@example.com,user_1076,39,Basic,6,2025-02-16 03:05:00
1002,2025-02-09,East,Electronics,6754.32,2251.44,Delhi,Pending,user1002@example.com,user_1002,29,Basic,9,2025-03-13 16:26:00
1027,2025-01-04,North,Grocery,2468.05,493.61,Delhi,Completed,user1027@example.com,user_1027,25,Basic,7,2025-01-11 23:57:00
1144,2025-02-01,East,Furniture,5762.4,2881.2,Bengaluru,Cancelled,user1144@example.com,user_1144,25,Basic,8,2025-01-19 02:10:00
1112,2025-02-05,North,Clothing,8537.84,2134.46,Delhi,Pending,user1112@example.com,user_1112,39,Standard,8,2025-03-18 19:12:00
1118,2025-01-14,North,Sports,720.67,720.67,Hyderabad,,user1118@example.com,user_1118,41,Basic,8,2025-02-12 13:52:00
1035,2025-02-08,South,Clothing,9823.74,1637.29,Mumbai,Pending,,user_1035,28,Basic,5,2025-03-30 20:31:00
1148,2025-02-01,North,Electronics,4989.42,1663.14,Hyderabad,Pending,user1148@example.com,,34,Standard,3,2025-03-29 17:01:00
1119,2025-04-01,South,Grocery,3263.28,1087.76,Delhi,Pending,user1119@example.com,user_1119,36,Basic,4,2025-02-02 21:09:00
1109,2025-02-18,South,Sports,2080.65,416.13,Pune,,user1109@example.com,user_1109,33,Premium,13,2025-02-16 22:57:00
1138,2025-03-18,East,Clothing,3208.99,3208.99,Delhi,Pending,user1138@example.com,user_1138,36,Standard,1,2025-03-14 20:43:00
1103,2025-02-12,West,Electronics,19321.2,4830.3,Delhi,Cancelled,user1103@example.com,user_1103,23,Standard,12,2025-03-08 17:37:00
1148,2025-01-29,East,Clothing,9026.4,2256.6,Hyderabad,Completed,user1148@example.com,user_1148,31,Premium,5,2025-02-23 02:07:00
1037,2025-02-14,South,Clothing,6375.44,1593.86,Mumbai,,user1037@example.com,user_1037,19,Basic,12,2025-03-31 14:20:00
1018,2025-02-08,West,Clothing,1627.08,271.18,Delhi,Completed,user1018@example.com,user_1018,37,Premium,15,2025-02-01 16:11:00
1003,2025-03-01,South,Furniture,11285.0,2821.25,Mumbai,Pending,user1003@example.com,user_1003,36,Standard,7,2025-02-20 00:47:00
1051,2025-02-27,East,Furniture,11925.64,2981.41,Delhi,Cancelled,user1051@example.com,user_1051,40,Standard,13,2025-01-09 18:06:00
1138,2025-01-24,West,Clothing,3721.36,1860.68,Hyderabad,,user1138@example.com,user_1138,32,Standard,6,2025-03-18 12:39:00
1101,2025-03-17,North,Grocery,0.0,,Bengaluru,Pending,user1101@example.com,user_1101,42,Standard,12,2025-02-08 19:37:00
1022,2025-03-28,North,Electronics,713.04,713.04,Mumbai,Pending,user1022@example.com,user_1022,27,Standard,3,2025-03-07 12:26:00
1036,2025-03-15,East,Sports,3898.72,1949.36,Pune,Pending,user1036@example.com,user_1036,31,Basic,3,2025-01-24 10:53:00
1116,2025-03-21,South,Furniture,946.14,315.38,Delhi,Pending,user1116@example.com,user_1116,42,Basic,9,2025-03-06 20:31:00
1105,2025-03-29,South,Furniture,14904.24,2484.04,Hyderabad,Completed,user1105@example.com,user_1105,34,Premium,13,2025-01-29 09:02:00
1071,2025-01-29,South,Sports,5422.32,2711.16,Hyderabad,Completed,user1071@example.com,user_1071,34,Premium,5,2025-03-11 11:34:00
1011,2025-02-26,East,Clothing,11017.8,2754.45,Delhi,Completed,user1011@example.com,user_1011,30,Basic,6,2025-01-12 14:55:00
1031,2025-01-31,South,Furniture,6533.4,1088.9,Bengaluru,Pending,user1031@example.com,user_1031,41,Premium,14,2025-01-27 01:36:00
1090,2025-03-10,North,Clothing,7206.85,1441.37,Mumbai,Cancelled,user1090@example.com,user_1090,34,Basic,14,2025-03-07 21:52:00
1025,2025-01-18,North,Furniture,19262.88,4815.72,Delhi,Pending,user1025@example.com,user_1025,23,Premium,12,2025-02-11 07:48:00
1101,2025-03-04,South,Grocery,4522.5,753.75,Mumbai,,user1101@example.com,user_1101,18,Standard,13,2025-01-12 12:32:00
1072,2025-03-30,South,Clothing,14054.58,4684.86,Hyderabad,Completed,user1072@example.com,user_1072,43,Standard,2,2025-02-28 20:42:00
1092,2025-01-09,South,Furniture,15954.44,3988.61,Mumbai,,user1092@example.com,user_1092,24,Basic,14,2025-02-06 10:35:00
1148,2025-01-17,West,Electronics,11409.6,2852.4,Bengaluru,Completed,user1148@example.com,user_1148,36,Basic,1,2025-01-16 05:28:00
1117,2025-01-01,East,Clothing,19838.4,4959.6,Mumbai,Pending,user1117@example.com,user_1117,43,Basic,2,2025-03-25 11:16:00
1022,2025-02-17,West,Grocery,20035.92,3339.32,Mumbai,Cancelled,,user_1022,39,Standard,13,2025-01-30 13:41:00
1024,2025-04-01,West,Furniture,1042.32,521.16,Pune,Pending,user1024@example.com,user_1024,32,Standard,8,2025-01-02 00:44:00
1088,2025-01-16,South,Electronics,19765.48,4941.37,Delhi,Pending,user1088@example.com,user_1088,28,Premium,12,2025-01-14 03:20:00
1095,2025-02-08,West,Sports,1457.58,728.79,Delhi,Completed,user1095@example.com,user_1095,35,Standard,3,2025-02-26 11:46:00
1055,2025-03-22,South,Sports,0.0,,Mumbai,,user1055@example.com,user_1055,43,Premium,2,2025-01-13 04:48:00
1032,2025-03-17,North,Furniture,10990.65,3663.55,Hyderabad,Pending,user1032@example.com,,24,Standard,2,2025-02-01 17:38:00
1073,2025-03-30,East,Sports,1096.68,182.78,Bengaluru,Pending,user1073@example.com,user_1073,39,Basic,5,2025-03-24 01:50:00
1062,2025-03-05,West,Sports,3920.26,1960.13,Pune,Completed,user1062@example.com,user_1062,27,Basic,3,2025-02-19 18:26:00
1094,2025-03-11,West,Sports,13722.24,3430.56,Delhi,Completed,user1094@example.com,user_1094,16,Basic,4,2025-01-06 01:50:00
1102,2025-03-06,South,Grocery,8808.66,1468.11,Pune,,user1102@example.com,user_1102,18,Standard,9,2025-03-10 19:09:00
1072,2025-01-11,East,Sports,7920.2,1584.04,Mumbai,Cancelled,user1072@example.com,user_1072,28,Standard,11,2025-03-25 21:41:00
1017,2025-02-09,West,Furniture,21050.7,3508.45,Mumbai,Completed,user1017@example.com,user_1017,45,Basic,2,2025-02-28 19:38:00
1015,2025-02-09,West,Electronics,20082.54,3347.09,Mumbai,Pending,user1015@example.com,user_1015,38,Premium,3,2025-03-05 11:33:00
1133,2025-02-03,West,Electronics,1752.94,876.47,Mumbai,Cancelled,user1133@example.com,user_1133,41,Basic,5,2025-03-09 02:16:00
1148,2025-03-22,North,Electronics,1726.0,431.5,Pune,,user1148@example.com,user_1148,43,Standard,3,2025-02-17 05:16:00
1027,2025-03-15,West,Electronics,3386.9,3386.9,Mumbai,Completed,user1027@example.com,user_1027,23,Premium,8,2025-02-16 12:58:00
1039,2025-01-23,South,Furniture,4659.24,4659.24,Chennai,Cancelled,user1039@example.com,user_1039,23,Basic,15,2025-02-10 08:52:00
1020,2025-03-15,East,Furniture,9477.0,1895.4,Delhi,Completed,user1020@example.com,user_1020,28,Premium,15,2025-03-01 09:49:00
1080,2025-02-11,North,Furniture,1910.44,477.61,Delhi,Cancelled,user1080@example.com,user_1080,34,Basic,12,2025-03-21 07:29:00
1095,2025-03-17,East,Furniture,9721.4,4860.7,Chennai,Completed,user1095@example.com,user_1095,45,Basic,1,2025-01-30 17:22:00
1003,2025-02-12,North,Electronics,343.44,57.24,Bengaluru,Pending,user1003@example.com,user_1003,32,Premium,7,2025-03-04 01:09:00
1072,2025-01-12,South,Clothing,534.62,267.31,Pune,,user1072@example.com,user_1072,39,Premium,10,2025-01-13 16:08:00
1101,2025-01-10,East,Furniture,2979.88,2979.88,Hyderabad,Cancelled,user1101@example.com,user_1101,24,Basic,15,2025-02-20 22:53:00
1084,2025-02-10,East,Electronics,0.0,,Mumbai,Pending,user1084@example.com,user_1084,20,Standard,2,2025-01-20 03:10:00
1116,2025-03-01,North,Furniture,1604.46,1604.46,Pune,,user1116@example.com,user_1116,25,Basic,5,2025-01-16 02:10:00
1078,2025-04-01,North,Furniture,3499.55,3499.55,Mumbai,Completed,user1078@example.com,user_1078,38,Premium,6,2025-02-20 16:03:00
1077,2025-02-03,South,Grocery,8218.88,4109.44,Delhi,Pending,user1077@example.com,user_1077,19,Basic,2,2025-01-18 03:00:00
1060,2025-02-03,West,Sports,4123.04,1030.76,Bengaluru,Cancelled,,user_1060,45,Premium,1,2025-01-09 06:57:00
1114,2025-01-17,West,Grocery,1515.87,505.29,Delhi,Completed,user1114@example.com,user_1114,21,Standard,7,2025-02-20 15:01:00
1098,2025-03-29,East,Clothing,6485.97,2161.99,Mumbai,Cancelled,user1098@example.com,user_1098,30,Premium,1,2025-03-20 19:39:00
1063,2025-03-24,South,Electronics,6043.08,1510.77,Chennai,Completed,user1063@example.com,user_1063,24,Basic,3,2025-02-23 06:41:00
1135,2025-02-01,South,Clothing,15861.15,3172.23,Delhi,,user1135@example.com,user_1135,33,Basic,6,2025-03-14 16:20:00
1100,2025-02-04,West,Clothing,2820.27,940.09,Mumbai,Completed,user1100@example.com,user_1100,41,Basic,9,2025-02-15 18:14:00
1041,2025-01-13,West,Furniture,2553.78,1276.89,Mumbai,,user1041@example.com,user_1041,27,Premium,3,2025-01-31 18:20:00
1092,2025-03-17,East,Sports,1137.72,189.62,Bengaluru,Pending,user1092@example.com,user_1092,42,Basic,9,2025-02-09 05:31:00
1010,2025-01-12,West,Sports,1640.15,328.03,Mumbai,,user1010@example.com,user_1010,16,Basic,15,2025-03-20 06:51:00
1034,2025-02-13,West,Furniture,10796.52,3598.84,Delhi,Pending,user1034@example.com,,40,Premium,14,2025-03-09 11:04:00
1096,2025-04-01,North,Clothing,18850.08,4712.52,Delhi,Cancelled,user1096@example.com,user_1096,20,Premium,12,2025-02-25 20:31:00
1082,2025-01-23,East,Sports,17752.8,3550.56,Bengaluru,Pending,user1082@example.com,user_1082,28,Basic,12,2025-03-30 09:08:00
1046,2025-01-01,West,Furniture,23732.5,4746.5,Hyderabad,Cancelled,user1046@example.com,user_1046,45,Standard,4,2025-03-23 18:06:00
1128,2025-01-19,North,Clothing,1689.28,1689.28,Mumbai,Pending,user1128@example.com,user_1128,36,Premium,14,2025-04-01 21:40:00
1086,2025-02-27,West,Clothing,212.82,106.41,Mumbai,Cancelled,user1086@example.com,user_1086,41,Premium,12,2025-01-01 01:24:00
1113,2025-02-23,South,Grocery,0.0,,Hyderabad,Cancelled,user1113@example.com,user_1113,33,Basic,2,2025-03-03 18:41:00
1058,2025-01-21,West,Clothing,2283.87,2283.87,Bengaluru,Cancelled,user1058@example.com,user_1058,19,Premium,6,2025-01-22 12:10:00
1020,2025-03-12,South,Electronics,4712.08,4712.08,Bengaluru,,user1020@example.com,user_1020,36,Premium,10,2025-02-25 05:03:00
1026,2025-02-12,North,Clothing,2134.94,1067.47,Hyderabad,Cancelled,user1026@example.com,user_1026,23,Premium,1,2025-02-20 18:35:00
1126,2025-01-20,West,Clothing,319.8,319.8,Hyderabad,,user1126@example.com,user_1126,22,Premium,1,2025-01-27 05:40:00
1075,2025-01-11,South,Grocery,2394.17,2394.17,Bengaluru,,user1075@example.com,user_1075,44,Standard,5,2025-01-12 20:34:00
1100,2025-01-24,East,Grocery,7546.2,1886.55,Bengaluru,Completed,user1100@example.com,user_1100,24,Basic,8,2025-02-03 07:53:00
1069,2025-03-14,West,Clothing,2130.66,355.11,Delhi,,user1069@example.com,user_1069,40,Standard,4,2025-03-12 01:53:00
1100,2025-03-08,East,Grocery,10611.15,2122.23,Pune,Cancelled,user1100@example.com,user_1100,18,Basic,15,2025-01-05 16:36:00
1133,2025-03-15,West,Grocery,17019.0,3403.8,Mumbai,Pending,user1133@example.com,user_1133,21,Premium,13,2025-01-25 04:02:00
1109,2025-01-11,East,Sports,19767.96,4941.99,Mumbai,Cancelled,user1109@example.com,user_1109,26,Standard,15,2025-01-09 02:24:00
1143,2025-02-20,South,Electronics,8348.01,2782.67,Pune,,user1143@example.com,user_1143,19,Basic,3,2025-01-19 18:37:00
1150,2025-01-13,North,Sports,23141.95,4628.39,Delhi,Cancelled,,user_1150,44,Basic,5,2025-02-19 20:31:00
1147,2025-03-19,South,Furniture,4783.16,2391.58,Bengaluru,,user1147@example.com,user_1147,17,Basic,15,2025-02-12 22:15:00
1013,2025-03-02,North,Clothing,13824.39,4608.13,Delhi,Cancelled,user1013@example.com,user_1013,24,Basic,14,2025-03-31 21:06:00
1059,2025-01-18,North,Clothing,9224.28,1537.38,Hyderabad,,user1059@example.com,user_1059,35,Standard,2,2025-01-25 14:13:00
1105,2025-03-04,East,Electronics,11428.47,3809.49,Delhi,Cancelled,user1105@example.com,user_1105,38,Standard,7,2025-01-18 16:56:00
1146,2025-01-04,East,Electronics,1820.0,910.0,Delhi,,user1146@example.com,user_1146,17,Basic,12,2025-01-26 08:23:00
1119,2025-03-06,East,Clothing,2014.86,2014.86,Delhi,,user1119@example.com,user_1119,35,Basic,3,2025-03-02 18:35:00
1090,2025-02-14,West,Clothing,0.0,,Mumbai,Completed,user1090@example.com,user_1090,28,Premium,3,2025-03-15 06:54:00
1057,2025-03-24,South,Sports,2328.6,1164.3,Mumbai,Completed,user1057@example.com,user_1057,43,Standard,1,2025-03-02 04:41:00
1045,2025-03-18,North,Clothing,8028.56,4014.28,Mumbai,,user1045@example.com,user_1045,44,Basic,14,2025-02-14 14:16:00
1056,2025-03-01,West,Electronics,7728.1,1545.62,Hyderabad,Cancelled,user1056@example.com,user_1056,33,Standard,10,2025-03-19 09:19:00
1028,2025-03-03,North,Clothing,1097.97,365.99,Bengaluru,Cancelled,user1028@example.com,user_1028,22,Premium,9,2025-01-31 01:51:00
1104,2025-03-26,South,Clothing,3263.9,1631.95,Delhi,Cancelled,user1104@example.com,user_1104,45,Basic,7,2025-02-19 23:02:00
1150,2025-04-01,East,Sports,9948.06,4974.03,Bengaluru,,user1150@example.com,,45,Standard,6,2025-03-06 09:54:00
1044,2025-03-26,West,Grocery,8777.3,4388.65,Bengaluru,Pending,user1044@example.com,user_1044,39,Basic,12,2025-03-13 05:43:00
1086,2025-03-25,North,Grocery,1476.09,492.03,Mumbai,Cancelled,user1086@example.com,user_1086,27,Basic,10,2025-02-07 14:54:00
1031,2025-03-02,West,Grocery,1894.2,315.7,Chennai,Pending,user1031@example.com,user_1031,32,Premium,14,2025-03-29 12:33:00
1077,2025-02-22,East,Clothing,635.22,317.61,Delhi,,user1077@example.com,user_1077,34,Basic,3,2025-02-10 22:11:00
1144,2025-03-31,West,Electronics,6347.22,3173.61,Bengaluru,,user1144@example.com,user_1144,24,Premium,13,2025-01-22 18:48:00
1041,2025-03-04,South,Grocery,3936.79,3936.79,Delhi,,user1041@example.com,user_1041,29,Basic,7,2025-01-01 01:34:00
1052,2025-02-17,East,Electronics,14258.52,4752.84,Pune,Completed,user1052@example.com,user_1052,36,Standard,4,2025-01-29 22:56:00
1089,2025-02-09,North,Furniture,2752.84,688.21,Pune,Completed,user1089@example.com,user_1089,42,Premium,5,2025-02-07 14:46:00
1134,2025-03-18,North,Grocery,10577.52,2644.38,Delhi,Cancelled,user1134@example.com,user_1134,40,Premium,3,2025-02-21 00:14:00
1058,2025-01-17,East,Electronics,1095.39,1095.39,Pune,Cancelled,user1058@example.com,user_1058,38,Standard,13,2025-01-05 12:56:00
1066,2025-03-10,West,Electronics,15672.6,3134.52,Delhi,Completed,user1066@example.com,user_1066,38,Premium,7,2025-02-26 12:07:00
1141,2025-02-02,West,Clothing,4796.52,2398.26,Mumbai,,user1141@example.com,user_1141,37,Premium,11,2025-03-08 08:39:00
1036,2025-02-23,West,Clothing,0.0,,Pune,Completed,user1036@example.com,user_1036,41,Premium,8,2025-01-26 19:12:00
1068,2025-03-08,North,Furniture,14600.82,4866.94,Hyderabad,Completed,,user_1068,33,Basic,15,2025-01-27 22:59:00
1124,2025-02-12,West,Sports,1210.8,1210.8,Delhi,,user1124@example.com,user_1124,20,Premium,13,2025-03-07 02:46:00
1026,2025-02-02,North,Grocery,12957.88,3239.47,Bengaluru,Completed,user1026@example.com,user_1026,19,Premium,14,2025-01-06 09:23:00
1081,2025-02-24,West,Furniture,3705.77,3705.77,Delhi,Pending,user1081@example.com,user_1081,26,Basic,15,2025-02-26 19:17:00
1024,2025-02-17,South,Grocery,8168.14,4084.07,Delhi,,user1024@example.com,user_1024,24,Basic,12,2025-03-03 13:41:00
1043,2025-01-15,East,Electronics,4235.58,705.93,Delhi,,user1043@example.com,user_1043,45,Standard,8,2025-03-14 21:28:00
1047,2025-03-20,East,Grocery,5789.31,1929.77,Delhi,,user1047@example.com,user_1047,19,Basic,8,2025-01-06 02:16:00
1081,2025-01-02,East,Clothing,21225.66,3537.61,Pune,Completed,user1081@example.com,user_1081,29,Standard,12,2025-02-01 15:22:00
1099,2025-01-20,West,Furniture,21016.05,4203.21,Delhi,,user1099@example.com,user_1099,43,Basic,14,2025-01-22 02:48:00
1126,2025-02-11,East,Sports,3727.23,1242.41,Delhi,,user1126@example.com,user_1126,28,Premium,2,2025-02-28 14:51:00
1147,2025-02-27,North,Electronics,1942.8,485.7,Hyderabad,,user1147@example.com,user_1147,39,Standard,1,2025-01-14 12:26:00
1010,2025-03-13,East,Grocery,2768.04,2768.04,Bengaluru,Cancelled,user1010@example.com,user_1010,27,Premium,14,2025-01-29 14:21:00
1144,2025-03-21,South,Electronics,18118.56,3019.76,Bengaluru,Completed,user1144@example.com,user_1144,40,Standard,4,2025-01-01 10:22:00
1075,2025-03-12,West,Furniture,15802.98,2633.83,Delhi,,user1075@example.com,user_1075,20,Standard,12,2025-02-22 03:16:00
1051,2025-01-25,South,Furniture,2590.76,647.69,Mumbai,Cancelled,user1051@example.com,user_1051,19,Basic,1,2025-03-23 21:37:00
1032,2025-02-27,East,Grocery,11570.35,2314.07,Pune,Completed,user1032@example.com,user_1032,32,Standard,1,2025-03-12 13:53:00
1150,2025-03-03,East,Furniture,9251.28,4625.64,Chennai,Completed,user1150@example.com,user_1150,28,Standard,10,2025-03-19 10:32:00
1099,2025-02-23,North,Grocery,29391.18,4898.53,Mumbai,Cancelled,user1099@example.com,,25,Basic,13,2025-01-18 04:26:00
1132,2025-02-08,North,Sports,0.0,,Chennai,Pending,user1132@example.com,user_1132,22,Premium,10,2025-02-07 21:22:00
1034,2025-04-01,North,Electronics,6535.86,3267.93,Pune,Cancelled,user1034@example.com,user_1034,33,Basic,10,2025-03-15 21:45:00
1107,2025-03-28,South,Electronics,18759.75,3751.95,Bengaluru,Completed,user1107@example.com,user_1107,16,Basic,3,2025-01-07 21:03:00
1052,2025-02-04,North,Furniture,7526.84,3763.42,Bengaluru,Completed,user1052@example.com,user_1052,38,Basic,4,2025-03-11 01:22:00
1116,2025-01-14,East,Sports,18598.44,3099.74,Chennai,,user1116@example.com,user_1116,23,Standard,13,2025-03-31 09:44:00
1013,2025-02-18,West,Electronics,11810.4,1968.4,Bengaluru,Cancelled,user1013@example.com,user_1013,22,Standard,14,2025-02-26 07:58:00
1095,2025-03-17,East,Clothing,13778.7,2755.74,Mumbai,,user1095@example.com,user_1095,21,Standard,2,2025-01-24 05:47:00
1132,2025-01-16,North,Furniture,7668.52,1917.13,Bengaluru,Pending,user1132@example.com,user_1132,34,Basic,1,2025-02-12 14:45:00
1040,2025-01-06,North,Grocery,2432.49,810.83,Delhi,Cancelled,user1040@example.com,user_1040,18,Standard,6,2025-03-09 07:11:00
1134,2025-01-09,South,Electronics,7883.96,3941.98,Hyderabad,Cancelled,,user_1134,23,Premium,11,2025-02-12 10:23:00
1076,2025-01-28,South,Sports,23770.15,4754.03,Pune,Completed,user1076@example.com,user_1076,19,Standard,6,2025-02-27 07:57:00
1063,2025-01-06,West,Grocery,10285.89,3428.63,Hyderabad,Cancelled,user1063@example.com,user_1063,33,Standard,5,2025-01-04 16:52:00
1096,2025-03-07,West,Clothing,16095.76,4023.94,Pune,Pending,user1096@example.com,user_1096,26,Standard,2,2025-01-13 05:49:00
1138,2025-03-10,East,Grocery,86.29,86.29,Mumbai,Completed,user1138@example.com,user_1138,22,Standard,14,2025-03-31 23:49:00
1112,2025-03-24,West,Grocery,4092.93,4092.93,Mumbai,Cancelled,user1112@example.com,user_1112,17,Premium,2,2025-01-07 05:50:00
1065,2025-03-13,South,Grocery,797.38,398.69,Mumbai,,user1065@example.com,user_1065,36,Basic,7,2025-02-10 00:24:00
1031,2025-03-10,West,Electronics,475.2,79.2,Delhi,Cancelled,user1031@example.com,user_1031,45,Standard,2,2025-02-07 21:19:00
1023,2025-02-06,South,Electronics,15352.44,3838.11,Hyderabad,,user1023@example.com,user_1023,21,Standard,4,2025-01-18 23:25:00
1068,2025-03-08,West,Sports,4579.02,763.17,Bengaluru,Pending,user1068@example.com,user_1068,19,Premium,1,2025-03-15 19:25:00
1138,2025-03-12,East,Clothing,0.0,,Bengaluru,Pending,user1138@example.com,user_1138,29,Standard,14,2025-03-07 04:10:00
1048,2025-01-29,West,Furniture,9310.74,3103.58,Mumbai,Completed,user1048@example.com,user_1048,43,Standard,8,2025-03-24 17:04:00
1075,2025-03-27,South,Clothing,383.45,383.45,Mumbai,Cancelled,user1075@example.com,user_1075,20,Standard,11,2025-01-31 03:18:00
1018,2025-01-25,North,Sports,6492.16,1623.04,Bengaluru,Pending,user1018@example.com,user_1018,34,Standard,6,2025-02-10 13:10:00
1002,2025-02-10,North,Clothing,2537.14,1268.57,Hyderabad,Pending,user1002@example.com,user_1002,37,Standard,6,2025-03-03 14:28:00
1092,2025-02-09,West,Clothing,2460.51,2460.51,Mumbai,Pending,user1092@example.com,user_1092,44,Standard,4,2025-02-03 23:56:00
1020,2025-01-10,South,Sports,22329.6,4465.92,Delhi,Pending,user1020@example.com,user_1020,45,Premium,9,2025-02-03 17:57:00
1139,2025-03-02,South,Furniture,6573.7,3286.85,Bengaluru,Cancelled,user1139@example.com,user_1139,20,Basic,9,2025-03-07 02:25:00
1094,2025-03-06,East,Grocery,204.86,102.43,Mumbai,Pending,user1094@example.com,user_1094,21,Standard,10,2025-03-26 04:47:00
1124,2025-02-15,West,Clothing,1000.32,250.08,Mumbai,Cancelled,user1124@example.com,user_1124,23,Premium,11,2025-01-27 16:58:00
1093,2025-02-19,West,Clothing,9499.56,2374.89,Delhi,Completed,user1093@example.com,user_1093,38,Standard,11,2025-02-05 23:16:00
1149,2025-03-11,North,Sports,11489.16,2872.29,Bengaluru,Completed,user1149@example.com,,32,Basic,7,2025-01-29 16:25:00
1091,2025-02-14,East,Grocery,9839.84,2459.96,Delhi,Pending,user1091@example.com,user_1091,23,Premium,9,2025-03-24 08:13:00
1039,2025-01-24,East,Grocery,4144.6,828.92,Delhi,Cancelled,user1039@example.com,user_1039,39,Premium,8,2025-03-28 15:30:00
1054,2025-03-17,East,Electronics,3392.68,848.17,Delhi,Pending,user1054@example.com,user_1054,34,Standard,3,2025-01-18 20:32:00
1011,2025-03-15,East,Sports,1553.96,776.98,Mumbai,,user1011@example.com,user_1011,35,Standard,11,2025-01-03 23:46:00
1073,2025-01-11,South,Furniture,5610.7,1122.14,Pune,Pending,user1073@example.com,user_1073,42,Basic,10,2025-01-19 18:52:00
1047,2025-03-21,North,Grocery,9945.78,3315.26,Mumbai,Completed,,user_1047,23,Basic,7,2025-01-17 03:01:00
1052,2025-03-08,East,Sports,21524.9,4304.98,Hyderabad,Completed,user1052@example.com,user_1052,21,Basic,15,2025-03-20 19:02:00
1137,2025-03-06,South,Furniture,0.0,,Delhi,Completed,user1137@example.com,user_1137,44,Standard,11,2025-02-25 16:26:00
1095,2025-01-06,South,Grocery,14013.32,3503.33,Mumbai,Cancelled,user1095@example.com,user_1095,34,Standard,15,2025-03-31 18:06:00
1109,2025-01-18,North,Sports,2619.72,1309.86,Delhi,,user1109@example.com,user_1109,24,Premium,1,2025-04-01 23:50:00
1002,2025-03-15,South,Furniture,13182.9,2636.58,Delhi,Cancelled,user1002@example.com,user_1002,29,Basic,2,2025-01-20 13:41:00
1150,2025-02-02,North,Sports,6717.25,1343.45,Hyderabad,Cancelled,user1150@example.com,user_1150,37,Basic,13,2025-01-27 13:35:00
1143,2025-03-03,South,Clothing,4673.3,934.66,Chennai,Cancelled,user1143@example.com,user_1143,34,Basic,13,2025-04-01 12:47:00
1036,2025-03-26,East,Electronics,1278.94,639.47,Hyderabad,Pending,user1036@example.com,user_1036,32,Basic,13,2025-02-13 17:39:00
1014,2025-01-21,West,Furniture,11856.36,1976.06,Delhi,,user1014@example.com,user_1014,45,Standard,7,2025-01-12 02:16:00
1057,2025-02-17,South,Sports,446.2,446.2,Hyderabad,Cancelled,user1057@example.com,user_1057,38,Standard,1,2025-01-23 20:31:00
1113,2025-01-02,North,Furniture,6290.7,1048.45,Pune,Completed,user1113@example.com,user_1113,41,Standard,9,2025-03-08 22:14:00
1044,2025-03-28,East,Electronics,457.0,228.5,Delhi,Cancelled,user1044@example.com,user_1044,40,Basic,6,2025-03-27 12:25:00
1052,2025-03-08,West,Sports,756.36,126.06,Delhi,Cancelled,user1052@example.com,user_1052,39,Standard,15,2025-03-16 11:22:00
1071,2025-01-29,South,Sports,6103.0,3051.5,Hyderabad,Completed,user1071@example.com,user_1071,24,Premium,7,2025-03-06 03:35:00
1019,2025-03-06,North,Sports,1506.55,1506.55,Pune,Cancelled,user1019@example.com,user_1019,38,Basic,7,2025-03-14 15:49:00
1063,2025-02-13,West,Grocery,19232.52,4808.13,Hyderabad,Completed,user1063@example.com,user_1063,24,Premium,7,2025-03-23 07:43:00
1059,2025-02-10,West,Clothing,6274.53,2091.51,Pune,Pending,user1059@example.com,user_1059,25,Premium,7,2025-03-28 23:52:00
1088,2025-01-10,North,Clothing,5590.06,2795.03,Pune,Pending,user1088@example.com,user_1088,44,Standard,5,2025-01-24 23:43:00
1049,2025-03-05,North,Furniture,7397.42,3698.71,Mumbai,Pending,user1049@example.com,user_1049,22,Premium,14,2025-03-21 11:09:00
1028,2025-01-16,West,Sports,27629.58,4604.93,Pune,Completed,user1028@example.com,user_1028,43,Basic,6,2025-03-21 10:31:00
1148,2025-02-05,North,Grocery,0.0,,Mumbai,Pending,user1148@example.com,user_1148,40,Standard,3,2025-01-07 16:51:00
1109,2025-03-03,North,Grocery,4701.29,4701.29,Pune,Pending,user1109@example.com,user_1109,30,Premium,12,2025-03-08 14:20:00
1003,2025-01-02,West,Clothing,13547.24,3386.81,Chennai,Cancelled,user1003@example.com,user_1003,35,Basic,3,2025-03-12 08:15:00
