user_id,transaction_date,product_id,category,price,base_price,amount,quantity,status,priority,region,city,email,username,subscription,store_id,raw_timestamp
1187,2025-04-28,P854,Furniture,4272.93,3621.13,4272.93,1,Pending,Medium,South,Bengaluru,user171@mail.com,user_171,Standard,S14,2025-06-13 12:52:00
1109,2025-05-12,P289,Furniture,619.52,525.02,619.52,1,Completed,Medium,East,Kolkata,user172@mail.com,user_172,Premium,S05,2025-04-09 07:28:00
1192,2025-03-10,P111,Furniture,1863.85,1579.53,9319.25,5,Pending,Low,East,Kolkata,user173@mail.com,user_173,Premium,S11,2025-01-31 14:19:00
1040,2025-04-14,P806,Books,5455.4,4623.22,16366.2,3,Completed,Low,East,Lucknow,user174@mail.com,user_174,Standard,S04,2025-02-26 04:30:00
1039,2025-04-27,P582,Books,2278.3,1930.76,11391.5,5,Cancelled,Low,South,Kolkata,user175@mail.com,user_175,Standard,S13,2025-06-02 02:33:00
1114,2025-05-16,P214,Furniture,569.59,482.7,2847.95,5,Completed,Low,South,Bengaluru,user176@mail.com,user_176,Premium,S06,2025-05-14 14:07:00
1174,2025-02-22,P556,Books,2944.41,2495.26,14722.05,5,Completed,Medium,South,Patna,user177@mail.com,user_177,Basic,S10,2025-01-15 17:29:00
1172,2025-03-20,P863,Electronics,,2040.15,0,1,Completed,Low,North,Delhi,user178@mail.com,user_178,Basic,S06,2025-06-29 02:34:00
1015,2025-01-18,P284,Groceries,301.49,255.5,1205.96,4,Completed,Low,West,Lucknow,user179@mail.com,user_179,Basic,S08,2025-04-07 12:05:00
1174,2025-06-19,P221,Books,886.95,751.65,2660.85,3,Completed,Low,West,Bengaluru,user180@mail.com,user_180,Standard,S04,2025-01-01 00:19:00
1118,2025-06-22,P943,Books,2570.31,2178.23,10281.24,4,Completed,High,West,Lucknow,user181@mail.com,user_181,Premium,S05,2025-02-18 23:48:00
1028,2025-01-09,P346,Groceries,3673.48,3113.12,3673.48,1,Completed,High,North,Delhi,user182@mail.com,user_182,Basic,S10,2025-06-22 22:55:00
1012,2025-03-04,P652,Electronics,2443.9,2071.1,4887.8,2,Completed,High,South,Jaipur,user183@mail.com,user_183,Premium,S14,2025-05-28 10:36:00
1153,2025-06-22,P776,Furniture,1487.78,1260.83,2975.56,2,Cancelled,High,West,Jaipur,user184@mail.com,user_184,Basic,S01,2025-05-23 18:56:00
1188,2025-02-14,P452,Groceries,3331.93,2823.67,3331.93,1,Cancelled,Low,West,Lucknow,user185@mail.com,user_185,Standard,S07,2025-04-15 04:19:00
1096,2025-02-17,P407,Books,2855.88,2420.24,5711.76,2,Cancelled,High,West,Delhi,user186@mail.com,user_186,Standard,S07,2025-04-17 17:33:00
1034,2025-04-10,P762,Clothing,1592.39,1349.48,4777.17,3,Completed,Medium,East,Mumbai,user187@mail.com,user_187,Standard,S12,2025-02-18 01:17:00
1096,2025-06-22,P292,Books,3604.1,3054.32,3604.1,1,Cancelled,Low,South,Chennai,user188@mail.com,user_188,Premium,S14,2025-03-27 09:58:00
1003,2025-02-24,P864,Clothing,5680.73,4814.18,5680.73,1,Pending,High,South,Patna,user189@mail.com,user_189,Premium,S09,2025-03-24 09:24:00
1119,2025-05-17,P625,Furniture,1901.3,1611.27,5703.9,3,Pending,Medium,North,Chennai,user190@mail.com,user_190,Basic,S15,2025-02-22 11:20:00
1105,2025-01-12,P116,Books,5114.14,4334.02,10228.28,2,Pending,Low,West,Jaipur,user191@mail.com,user_191,Premium,S04,2025-03-26 07:24:00
1145,2025-03-04,P363,Groceries,3301.82,2798.15,9905.46,3,Pending,Low,West,Chennai,user192@mail.com,user_192,Premium,S12,2025-04-01 05:08:00
1184,2025-05-20,P757,Groceries,1182.16,1001.83,5910.8,5,Completed,Low,North,Mumbai,user193@mail.com,user_193,Standard,S01,2025-01-02 13:08:00
,2025-06-11,P109,Clothing,510.99,433.04,1021.98,2,Completed,Low,West,Lucknow,user194@mail.com,user_194,Premium,S10,2025-06-13 21:59:00
1157,2025-05-04,P664,Groceries,208.97,177.09,1044.85,5,Pending,High,North,Jaipur,user195@mail.com,user_195,Standard,S05,2025-01-05 16:52:00
1178,2025-06-22,P209,Groceries,4779.26,4050.22,9558.52,2,Completed,Low,South,Kolkata,user196@mail.com,user_196,Premium,S10,2025-05-15 08:52:00
1090,2025-03-10,P570,Groceries,574.88,487.19,2299.52,4,Cancelled,High,South,Jaipur,user197@mail.com,user_197,Standard,S14,2025-01-21 20:54:00
1166,2025-01-09,P665,Electronics,2461.31,2085.86,9845.24,4,Pending,High,North,Bengaluru,user198@mail.com,user_198,Premium,S08,2025-04-22 20:50:00
1084,2025-05-25,P335,Electronics,5291.69,4484.48,5291.69,1,Completed,Low,West,Jaipur,user199@mail.com,user_199,Premium,S15,2025-01-20 21:59:00
1071,2025-05-20,P970,Books,3923.19,3324.74,7846.38,2,Pending,High,South,Bengaluru,user200@mail.com,user_200,Standard,S14,2025-04-12 02:19:00
1041,2025-05-25,P793,Clothing,3394.64,2876.81,13578.56,4,Cancelled,Medium,West,Bengaluru,user201@mail.com,user_201,Standard,S12,2025-01-21 16:47:00
1088,2025-01-14,P448,Electronics,2645.24,2241.73,2645.24,1,Cancelled,Low,West,Lucknow,user202@mail.com,user_202,Premium,S11,2025-03-11 14:31:00
1058,2025-04-02,P290,Books,5559.69,4711.6,22238.76,4,Cancelled,Low,West,Mumbai,user203@mail.com,user_203,Standard,S05,2025-03-05 22:04:00
1021,2025-03-10,P857,Clothing,2315.16,1962.0,4630.32,2,Pending,Medium,East,Mumbai,user204@mail.com,user_204,Premium,S01,2025-03-20 14:23:00
1194,2025-03-11,P541,Electronics,884.15,749.28,1768.3,2,Pending,Low,West,Mumbai,user205@mail.com,user_205,Premium,S02,2025-04-01 17:05:00
1152,2025-06-03,P398,Furniture,5112.02,4332.22,5112.02,1,Pending,Medium,North,Kolkata,user206@mail.com,user_206,Standard,S09,2025-02-13 21:24:00
1043,2025-02-05,P249,Furniture,1859.14,1575.54,7436.56,4,Completed,High,West,Jaipur,user207@mail.com,user_207,Basic,S05,2025-05-04 02:23:00
1064,2025-03-05,P568,Groceries,3551.39,3009.65,7102.78,2,Completed,High,East,Delhi,user208@mail.com,user_208,Basic,S06,2025-06-08 12:51:00
1084,2025-04-23,P239,Furniture,2607.82,2210.02,13039.1,5,Pending,Medium,South,Chennai,user209@mail.com,user_209,Basic,S03,2025-04-12 10:18:00
1188,2025-06-27,P433,Groceries,5713.61,4842.04,11427.22,2,Pending,Medium,West,Lucknow,user210@mail.com,user_210,Premium,S15,2025-05-25 06:37:00
1139,2025-02-16,P825,Books,273.63,231.89,1094.52,4,Completed,Medium,East,Mumbai,user211@mail.com,user_211,Basic,S11,2025-05-08 04:40:00
1077,2025-03-03,P908,Furniture,3926.39,3327.45,15705.56,4,Pending,High,West,Chennai,user212@mail.com,user_212,Standard,S07,2025-05-17 16:59:00
1177,2025-04-18,P818,Books,330.58,280.15,991.74,3,Cancelled,Low,North,Mumbai,user213@mail.com,,Premium,S11,2025-06-20 11:10:00
1165,2025-06-06,P870,Electronics,3374.54,2859.78,13498.16,4,Pending,Medium,North,Delhi,user214@mail.com,user_214,Premium,S05,2025-02-26 16:47:00
1132,2025-05-23,P556,Books,4094.08,3469.56,8188.16,2,Pending,Medium,West,Bengaluru,user215@mail.com,user_215,Basic,S01,2025-05-04 03:18:00
1106,2025-01-22,P456,Electronics,4924.68,4173.46,9849.36,2,Pending,Medium,West,Kolkata,user216@mail.com,user_216,Standard,S08,2025-03-31 15:06:00
1112,2025-06-28,P145,Groceries,1961.94,1662.66,5885.82,3,Cancelled,High,North,Lucknow,user217@mail.com,user_217,Standard,S02,2025-06-23 05:59:00
1189,2025-03-04,P438,Books,1126.69,954.82,2253.38,2,Cancelled,Medium,West,Kolkata,user218@mail.com,user_218,Basic,S11,2025-02-17 05:40:00
1168,2025-04-21,P302,Groceries,286.79,243.04,1433.95,5,Pending,Low,West,Patna,user219@mail.com,user_219,Premium,S12,2025-02-24 06:17:00
1192,2025-06-30,P291,Electronics,3456.22,2929.0,17281.1,5,Pending,Medium,South,Chennai,user220@mail.com,user_220,Premium,S05,2025-06-21 15:33:00
1163,2025-03-22,P701,Books,2365.11,2004.33,9460.44,4,Completed,Medium,East,Chennai,user221@mail.com,user_221,Standard,S03,2025-06-22 22:51:00
1076,2025-06-07,P420,Books,608.03,515.28,1216.06,2,Completed,High,East,Mumbai,user222@mail.com,user_222,Premium,S06,2025-06-27 04:32:00
1099,2025-04-18,P533,Books,915.15,775.55,3660.6,4,Completed,Medium,South,Bengaluru,user223@mail.com,user_223,Basic,S05,2025-02-05 05:20:00
1115,2025-06-08,P596,Electronics,5122.45,4341.06,5122.45,1,Completed,High,West,Chennai,user224@mail.com,user_224,Basic,S11,2025-05-06 13:45:00
1113,2025-05-06,P914,Clothing,596.01,505.09,596.01,1,Completed,Medium,North,Jaipur,user225@mail.com,user_225,Premium,S09,2025-03-15 05:49:00
1117,2025-05-25,P686,Groceries,3296.52,2793.66,3296.52,1,Completed,Medium,East,Delhi,user226@mail.com,user_226,Standard,S08,2025-05-20 06:27:00
1026,2025-06-17,P560,Clothing,1839.35,1558.77,1839.35,1,Pending,Medium,North,Chennai,user227@mail.com,user_227,Premium,S13,2025-03-02 06:51:00
1188,2025-05-31,P747,Furniture,5096.59,4319.14,25482.95,5,Pending,High,South,Kolkata,user228@mail.com,user_228,Premium,S13,2025-01-16 18:22:00
1136,2025-03-13,P820,Books,3233.16,2739.97,9699.48,3,Pending,Medium,East,Mumbai,user229@mail.com,user_229,Premium,S13,2025-04-16 01:17:00
1167,2025-02-02,P948,Clothing,1561.64,1323.42,4684.92,3,Completed,Low,West,Chennai,user230@mail.com,user_230,Premium,S10,2025-06-11 08:40:00
1106,2025-04-07,P512,Groceries,554.64,470.03,554.64,1,Cancelled,Low,East,Lucknow,user231@mail.com,user_231,Basic,S08,2025-03-25 18:00:00
1198,2025-01-24,P970,Groceries,3788.65,3210.72,11365.95,3,Completed,Low,West,Kolkata,user232@mail.com,user_232,Basic,S14,2025-02-24 15:17:00
1082,2025-03-14,P679,Furniture,3282.55,2781.82,6565.1,2,Pending,Medium,North,Delhi,user233@mail.com,user_233,Premium,S11,2025-04-28 00:07:00
1040,2025-04-23,P307,Groceries,121.91,103.31,487.64,4,Cancelled,High,East,Bengaluru,user234@mail.com,user_234,Basic,S02,2025-06-17 11:16:00
1021,2025-04-06,P843,Clothing,417.44,353.76,1252.32,3,Cancelled,High,West,Mumbai,user235@mail.com,user_235,Standard,S02,2025-01-01 06:30:00
1019,2025-02-03,P109,Books,1425.84,1208.34,5703.36,4,Completed,Low,East,Mumbai,user236@mail.com,user_236,Basic,S12,2025-02-03 15:04:00
1058,2025-04-09,P205,Electronics,4343.27,3680.74,4343.27,1,Pending,Medium,East,Bengaluru,user237@mail.com,user_237,Basic,S13,2025-02-04 20:43:00
1036,2025-01-18,P765,Books,3374.95,2860.13,16874.75,5,Completed,Medium,East,Kolkata,user238@mail.com,user_238,Standard,S12,2025-02-08 13:39:00
1175,2025-04-24,P243,Clothing,619.23,524.77,619.23,1,Completed,Low,West,Lucknow,user239@mail.com,user_239,Basic,S06,2025-02-05 07:17:00
1165,2025-01-22,P838,Clothing,3317.74,2811.64,16588.7,5,Cancelled,Medium,North,Jaipur,user240@mail.com,user_240,Premium,S09,2025-06-05 16:12:00
1191,2025-04-11,P606,Furniture,3854.15,3266.23,7708.3,2,Pending,High,South,Chennai,user241@mail.com,user_241,Standard,S10,2025-01-19 16:56:00
1003,2025-04-03,P530,Furniture,881.13,746.72,4405.65,5,Pending,Low,South,Chennai,user242@mail.com,user_242,Premium,S01,2025-05-31 02:00:00
1067,2025-02-25,P618,Electronics,5452.36,4620.64,21809.44,4,Pending,Low,West,Patna,user243@mail.com,user_243,Standard,S07,2025-01-22 20:34:00
1137,2025-06-07,P180,Clothing,1722.32,1459.59,5166.96,3,Cancelled,High,South,Lucknow,user244@mail.com,user_244,Basic,S10,2025-06-12 20:43:00
1164,2025-01-17,P159,Furniture,4157.74,3523.51,8315.48,2,Completed,High,West,Mumbai,user245@mail.com,user_245,Basic,S10,2025-06-05 01:19:00
1170,2025-06-18,P818,Clothing,808.62,685.27,1617.24,2,Completed,High,West,Lucknow,user246@mail.com,user_246,Standard,S09,2025-03-08 05:23:00
1032,2025-03-10,P443,Electronics,4578.41,3880.01,4578.41,1,Pending,Medium,North,Jaipur,user247@mail.com,user_247,Standard,S10,2025-06-10 02:31:00
1116,2025-05-11,P270,Furniture,438.55,371.65,2192.75,5,Pending,High,East,Mumbai,user248@mail.com,user_248,Standard,S11,2025-01-30 07:47:00
1130,2025-01-01,P350,Electronics,5082.94,4307.58,5082.94,1,Completed,Medium,East,Patna,,user_249,Premium,S03,2025-01-10 17:51:00
1182,2025-06-17,P526,Groceries,1416.15,1200.13,2832.3,2,Cancelled,Medium,East,Mumbai,user250@mail.com,user_250,Standard,S06,2025-01-31 16:43:00
1013,2025-02-15,P510,Clothing,4768.69,4041.26,4768.69,1,Completed,Medium,East,Jaipur,user251@mail.com,user_251,Basic,S02,2025-05-22 14:00:00
1094,2025-02-21,P857,Furniture,3377.93,2862.65,10133.79,3,Cancelled,High,West,Lucknow,user252@mail.com,user_252,Standard,S08,2025-02-20 23:57:00
1139,2025-03-04,P124,Clothing,154.88,131.25,619.52,4,Completed,Low,East,Delhi,user253@mail.com,user_253,Basic,S01,2025-06-18 12:54:00
1188,2025-03-20,P529,Electronics,1304.43,1105.45,2608.86,2,Pending,High,South,Jaipur,user254@mail.com,user_254,Premium,S01,2025-03-01 16:26:00
1179,2025-04-06,P694,Groceries,5752.88,4875.32,5752.88,1,Completed,Low,South,Patna,user255@mail.com,user_255,Premium,S10,2025-05-26 01:27:00
1169,2025-02-03,P920,Clothing,1804.47,1529.21,5413.41,3,Pending,Low,East,Lucknow,user256@mail.com,user_256,Basic,S05,2025-03-01 02:12:00
1034,2025-05-30,P560,Electronics,1016.58,861.51,2033.16,2,Pending,Medium,West,Mumbai,user257@mail.com,user_257,Standard,S06,2025-02-23 14:19:00
1118,2025-03-09,P946,Electronics,640.81,543.06,1922.43,3,Cancelled,Low,North,Kolkata,user258@mail.com,user_258,Basic,S03,2025-01-24 22:15:00
1091,2025-04-12,P366,Books,401.03,339.86,1203.09,3,Completed,High,West,Chennai,user259@mail.com,user_259,Standard,S12,2025-05-21 07:06:00
1118,2025-01-27,P950,Clothing,820.24,695.12,820.24,1,Completed,High,South,Patna,user260@mail.com,user_260,Basic,S11,2025-06-11 20:05:00
1149,2025-05-31,P122,Furniture,5422.57,4595.4,5422.57,1,Completed,High,West,Bengaluru,user261@mail.com,user_261,Premium,S15,2025-03-26 03:02:00
1118,2025-01-13,P941,Clothing,5461.34,4628.25,21845.36,4,Cancelled,Medium,West,Delhi,user262@mail.com,user_262,Basic,S11,2025-04-20 05:22:00
1054,2025-02-17,P135,Furniture,1736.12,1471.29,3472.24,2,Cancelled,Low,South,Jaipur,user263@mail.com,user_263,Basic,S07,2025-05-21 15:03:00
1022,2025-03-13,P758,Groceries,911.5,772.46,1823.0,2,Cancelled,High,North,Patna,user264@mail.com,user_264,Standard,S06,2025-05-03 17:50:00
1124,2025-03-30,P376,Books,3022.84,2561.73,12091.36,4,Completed,High,East,Kolkata,user265@mail.com,user_265,Premium,S15,2025-03-13 01:51:00
1120,2025-05-16,P263,Furniture,4551.89,3857.53,9103.78,2,Completed,High,South,Jaipur,user266@mail.com,user_266,Standard,S14,2025-01-15 07:36:00
1099,2025-04-01,P425,Clothing,,962.89,0,5,Cancelled,Low,East,Delhi,user267@mail.com,user_267,Standard,S12,2025-04-01 18:36:00
1036,2025-05-25,P655,Clothing,4955.78,4199.81,19823.12,4,Pending,High,West,Delhi,user268@mail.com,user_268,Premium,S01,2025-03-01 19:14:00
1005,2025-05-15,P306,Groceries,121.95,103.35,609.75,5,Completed,Medium,South,Lucknow,user269@mail.com,user_269,Premium,S01,2025-02-07 18:45:00
1036,2025-01-29,P482,Books,5094.39,4317.28,5094.39,1,Cancelled,Low,West,Mumbai,user270@mail.com,user_270,Basic,S05,2025-03-24 04:10:00
1187,2025-04-22,P824,Groceries,3871.56,3280.98,7743.12,2,Cancelled,Low,East,Kolkata,user271@mail.com,user_271,Standard,S10,2025-02-14 12:19:00
1187,2025-06-26,P818,Furniture,854.33,724.01,854.33,1,Cancelled,Medium,North,Bengaluru,user272@mail.com,user_272,Standard,S06,2025-06-06 07:40:00
1144,2025-01-27,P343,Groceries,931.2,789.15,931.2,1,Pending,Medium,South,Mumbai,user273@mail.com,user_273,Standard,S11,2025-06-13 23:56:00
1085,2025-04-25,P809,Electronics,1651.46,1399.54,3302.92,2,Completed,Medium,East,Mumbai,user274@mail.com,user_274,Standard,S01,2025-01-13 12:28:00
1187,2025-04-18,P487,Clothing,5232.47,4434.3,20929.88,4,Pending,Low,West,Mumbai,user275@mail.com,user_275,Basic,S13,2025-05-28 20:48:00
1175,2025-02-27,P401,Clothing,2727.35,2311.31,2727.35,1,Completed,Medium,East,Mumbai,user276@mail.com,user_276,Premium,S06,2025-02-13 12:10:00
1187,2025-01-20,P446,Books,5563.69,4714.99,5563.69,1,Cancelled,Low,West,Delhi,user277@mail.com,user_277,Basic,S11,2025-02-12 19:56:00
1111,2025-02-10,P294,Electronics,703.47,596.16,1406.94,2,Pending,Low,East,Jaipur,user278@mail.com,user_278,Basic,S04,2025-01-25 01:25:00
1146,2025-05-21,P103,Groceries,1006.06,852.59,3018.18,3,Pending,High,East,Chennai,user279@mail.com,user_279,Premium,S02,2025-01-07 06:10:00
1163,2025-03-16,P415,Electronics,2856.19,2420.5,2856.19,1,Pending,Medium,West,Jaipur,user280@mail.com,user_280,Premium,S11,2025-05-20 12:11:00
1094,2025-04-08,P369,Furniture,1196.83,1014.26,1196.83,1,Pending,Medium,East,Kolkata,user281@mail.com,user_281,Basic,S10,2025-01-16 04:48:00
1178,2025-06-20,P927,Electronics,613.56,519.97,1840.68,3,Cancelled,Medium,South,Delhi,user282@mail.com,user_282,Basic,S14,2025-05-14 13:34:00
1175,2025-05-02,P406,Books,5215.72,4420.1,20862.88,4,Completed,Medium,North,Bengaluru,user283@mail.com,user_283,Premium,S13,2025-04-25 05:10:00
1054,2025-02-19,P799,Clothing,364.75,309.11,364.75,1,Pending,High,South,Jaipur,user284@mail.com,,Basic,S15,2025-01-18 02:24:00
1142,2025-04-12,P632,Books,2003.66,1698.02,6010.98,3,Pending,High,West,Mumbai,user285@mail.com,user_285,Basic,S03,2025-02-07 18:37:00
1149,2025-01-26,P904,Electronics,3371.44,2857.15,3371.44,1,Pending,Low,East,Patna,user286@mail.com,user_286,Basic,S07,2025-06-17 15:36:00
1155,2025-05-02,P247,Electronics,1113.66,943.78,4454.64,4,Cancelled,Low,West,Delhi,user287@mail.com,user_287,Basic,S15,2025-03-26 22:15:00
1012,2025-05-02,P445,Furniture,5304.63,4495.45,5304.63,1,Pending,Medium,East,Chennai,user288@mail.com,user_288,Standard,S11,2025-01-26 07:08:00
1076,2025-04-24,P719,Furniture,1675.79,1420.16,6703.16,4,Cancelled,High,South,Chennai,user289@mail.com,user_289,Premium,S15,2025-04-15 23:31:00
1194,2025-05-13,P910,Furniture,4865.13,4122.99,24325.65,5,Completed,High,East,Patna,user290@mail.com,user_290,Premium,S13,2025-05-15 18:01:00
,2025-02-14,P957,Clothing,5178.29,4388.38,10356.58,2,Completed,High,North,Chennai,user291@mail.com,user_291,Premium,S15,2025-04-03 22:12:00
1070,2025-04-05,P797,Groceries,3038.64,2575.12,3038.64,1,Completed,High,East,Chennai,user292@mail.com,user_292,Standard,S08,2025-02-15 15:37:00
1141,2025-03-31,P866,Furniture,1063.44,901.22,3190.32,3,Cancelled,High,East,Delhi,user293@mail.com,user_293,Basic,S01,2025-02-11 18:49:00
1054,2025-02-26,P767,Clothing,4036.44,3420.71,12109.32,3,Pending,Low,North,Delhi,user294@mail.com,user_294,Basic,S15,2025-02-03 20:11:00
1153,2025-01-03,P829,Clothing,1577.32,1336.71,4731.96,3,Cancelled,Low,East,Patna,user295@mail.com,user_295,Basic,S14,2025-03-31 14:16:00
1055,2025-04-30,P506,Furniture,4033.55,3418.26,20167.75,5,Cancelled,High,North,Lucknow,user296@mail.com,user_296,Standard,S11,2025-06-02 19:18:00
1076,2025-06-25,P383,Electronics,2903.41,2460.52,8710.23,3,Cancelled,Medium,East,Jaipur,user297@mail.com,user_297,Standard,S12,2025-06-16 09:12:00
1038,2025-05-13,P513,Clothing,5319.99,4508.47,26599.95,5,Cancelled,Medium,South,Delhi,user298@mail.com,user_298,Standard,S08,2025-03-17 08:58:00
1107,2025-04-14,P825,Groceries,4377.79,3709.99,21888.95,5,Cancelled,High,East,Kolkata,user299@mail.com,user_299,Standard,S09,2025-06-13 15:58:00
1171,2025-04-02,P960,Books,1853.72,1570.95,3707.44,2,Cancelled,Low,South,Jaipur,user300@mail.com,user_300,Premium,S08,2025-02-02 23:16:00
1185,2025-05-24,P770,Clothing,5593.11,4739.92,16779.33,3,Completed,High,East,Kolkata,user301@mail.com,user_301,Standard,S14,2025-03-20 13:50:00
1084,2025-04-06,P971,Furniture,3503.77,2969.3,14015.08,4,Completed,Medium,North,Mumbai,user302@mail.com,user_302,Basic,S15,2025-02-19 16:07:00
1174,2025-04-08,P991,Books,1843.09,1561.94,1843.09,1,Completed,High,South,Lucknow,user303@mail.com,user_303,Basic,S10,2025-04-28 04:20:00
1183,2025-02-16,P420,Electronics,2937.2,2489.15,5874.4,2,Cancelled,High,North,Chennai,user304@mail.com,user_304,Basic,S04,2025-02-13 18:48:00
1040,2025-05-06,P748,Electronics,866.23,734.09,3464.92,4,Pending,Medium,West,Chennai,user305@mail.com,user_305,Basic,S01,2025-01-10 17:12:00
1187,2025-04-06,P295,Electronics,5275.58,4470.83,26377.9,5,Completed,Low,North,Kolkata,user306@mail.com,user_306,Premium,S12,2025-03-30 09:08:00
1026,2025-04-09,P166,Books,3521.7,2984.49,7043.4,2,Completed,Medium,East,Chennai,user307@mail.com,user_307,Standard,S09,2025-06-02 16:21:00
1111,2025-06-25,P467,Clothing,2099.68,1779.39,8398.72,4,Completed,High,West,Delhi,user308@mail.com,user_308,Premium,S04,2025-02-03 06:46:00
1005,2025-05-31,P828,Books,1095.08,928.03,3285.24,3,Cancelled,High,West,Jaipur,user309@mail.com,user_309,Standard,S10,2025-01-13 19:03:00
1169,2025-01-28,P526,Electronics,396.89,336.35,396.89,1,Pending,Medium,North,Jaipur,user310@mail.com,user_310,Basic,S12,2025-02-09 06:44:00
1175,2025-06-11,P778,Electronics,1859.05,1575.47,1859.05,1,Cancelled,Medium,South,Patna,user311@mail.com,user_311,Premium,S09,2025-06-08 03:18:00
1029,2025-01-28,P896,Groceries,1266.58,1073.37,2533.16,2,Pending,Low,South,Lucknow,user312@mail.com,user_312,Standard,S07,2025-03-17 05:02:00
1140,2025-05-08,P438,Clothing,4097.2,3472.2,16388.8,4,Completed,High,North,Mumbai,user313@mail.com,user_313,Premium,S14,2025-05-27 21:31:00
1038,2025-01-24,P362,Books,551.93,467.74,551.93,1,Cancelled,High,West,Jaipur,user314@mail.com,user_314,Basic,S08,2025-01-13 03:52:00
1044,2025-01-11,P536,Furniture,2200.76,1865.05,6602.28,3,Cancelled,High,North,Delhi,user315@mail.com,user_315,Premium,S14,2025-02-05 21:41:00
1043,2025-03-26,P374,Furniture,5290.16,4483.19,26450.8,5,Cancelled,High,East,Lucknow,user316@mail.com,user_316,Premium,S02,2025-04-13 12:29:00
1069,2025-04-09,P215,Groceries,4743.02,4019.51,9486.04,2,Completed,Low,North,Bengaluru,user317@mail.com,user_317,Premium,S07,2025-06-01 15:51:00
1145,2025-06-23,P897,Groceries,1166.05,988.18,4664.2,4,Pending,Low,North,Bengaluru,user318@mail.com,user_318,Basic,S15,2025-05-05 03:56:00
1105,2025-04-23,P112,Electronics,484.21,410.35,1452.63,3,Cancelled,Low,South,Lucknow,user319@mail.com,user_319,Standard,S09,2025-06-26 22:39:00
1024,2025-04-21,P252,Clothing,2904.52,2461.46,11618.08,4,Cancelled,Low,North,Delhi,user320@mail.com,user_320,Standard,S15,2025-02-10 16:54:00
1120,2025-05-07,P428,Clothing,550.87,466.84,2203.48,4,Completed,Medium,East,Delhi,user321@mail.com,user_321,Standard,S04,2025-05-21 20:24:00
1103,2025-03-02,P558,Electronics,2772.48,2349.56,13862.4,5,Completed,Medium,West,Lucknow,user322@mail.com,user_322,Premium,S08,2025-06-17 00:06:00
1103,2025-04-16,P945,Electronics,3339.33,2829.94,3339.33,1,Completed,Low,East,Kolkata,user323@mail.com,user_323,Standard,S11,2025-04-27 10:23:00
1013,2025-02-27,P714,Groceries,2037.47,1726.67,10187.35,5,Pending,Low,East,Chennai,user324@mail.com,user_324,Premium,S02,2025-06-18 07:00:00
1087,2025-04-01,P818,Furniture,3284.74,2783.68,9854.22,3,Completed,High,South,Chennai,user325@mail.com,user_325,Premium,S14,2025-04-15 03:16:00
1156,2025-02-20,P320,Clothing,816.15,691.65,3264.6,4,Pending,High,East,Mumbai,user326@mail.com,user_326,Basic,S01,2025-06-12 21:37:00
1031,2025-04-26,P237,Groceries,3925.2,3326.44,19626.0,5,Pending,High,North,Patna,user327@mail.com,user_327,Standard,S08,2025-05-11 05:44:00
1148,2025-02-14,P720,Clothing,716.74,607.41,3583.7,5,Pending,Low,West,Patna,user328@mail.com,user_328,Standard,S15,2025-06-27 07:17:00
1101,2025-03-29,P241,Furniture,2736.35,2318.94,5472.7,2,Pending,Low,East,Lucknow,user329@mail.com,user_329,Standard,S12,2025-05-22 20:13:00
1051,2025-02-23,P788,Books,4248.57,3600.48,12745.71,3,Completed,Low,South,Lucknow,user330@mail.com,user_330,Standard,S02,2025-04-01 17:30:00
1149,2025-05-27,P392,Groceries,4016.47,3403.79,20082.35,5,Pending,High,North,Delhi,user331@mail.com,user_331,Basic,S03,2025-01-14 21:03:00
1051,2025-03-10,P249,Clothing,5804.79,4919.31,17414.37,3,Completed,Low,East,Kolkata,,user_332,Standard,S01,2025-04-02 14:06:00
1157,2025-06-22,P498,Books,5118.51,4337.72,25592.55,5,Completed,Low,East,Delhi,user333@mail.com,user_333,Basic,S07,2025-04-17 21:20:00
1141,2025-01-14,P735,Electronics,4417.9,3743.98,8835.8,2,Pending,High,East,Kolkata,user334@mail.com,user_334,Standard,S04,2025-03-17 14:11:00
1174,2025-01-20,P222,Clothing,5683.03,4816.13,28415.15,5,Pending,High,West,Jaipur,user335@mail.com,user_335,Standard,S05,2025-02-03 05:37:00
1065,2025-01-02,P140,Furniture,2814.32,2385.02,5628.64,2,Completed,Medium,North,Jaipur,user336@mail.com,user_336,Basic,S13,2025-05-27 17:22:00
1018,2025-03-23,P633,Books,1389.82,1177.81,2779.64,2,Completed,Low,South,Patna,user337@mail.com,user_337,Standard,S09,2025-04-14 02:22:00
1056,2025-02-24,P323,Furniture,2032.23,1722.23,6096.69,3,Cancelled,Low,West,Delhi,user338@mail.com,user_338,Premium,S11,2025-03-30 14:15:00
1164,2025-06-07,P798,Books,1527.8,1294.75,1527.8,1,Pending,Medium,North,Patna,user339@mail.com,user_339,Basic,S09,2025-03-14 00:58:00
1132,2025-04-06,P598,Books,4759.88,4033.8,19039.52,4,Completed,Medium,South,Lucknow,user340@mail.com,user_340,Standard,S02,2025-01-25 05:49:00
1137,2025-05-17,P786,Electronics,3742.92,3171.97,7485.84,2,Cancelled,High,West,Mumbai,user341@mail.com,user_341,Premium,S09,2025-06-29 23:49:00
1111,2025-06-15,P124,Electronics,4436.53,3759.77,8873.06,2,Pending,Low,East,Delhi,user342@mail.com,user_342,Premium,S02,2025-01-14 05:50:00
